"Id","employer_category","job_category","EMPLOYEE_COUNT","Terms_of_emp","Eco_sect","work_description","Job_dep","Working_hours","WORK_CONDITION","EMOLUMENT"
28349,"ct_9","O","tr_2","CDI","IZ","561d","34",231,"P",2679
28352,"ct_8","O","tr_3","CDI","OZ","434b","34",1610,"C",23965
28354,"ct_9","O","tr_5","CDI","HZ","641a","31",2200,"C",23707
28358,"ct_8","O","tr_6","CDI","OZ","461f","34",2132,"C",36588
28365,"ct_9","O","tr_1","TOA","IZ","561f","34",609,"C",6018
28366,"ct_8","O","tr_3","CDI","QB","542a","47",1820,"C",24694
28368,"ct_9","O","tr_6","CDI","HZ","451a","34",1822,"C",18075
28386,"ct_9","O","tr_3","CDI","CI","374d","34",1712,"C",27209
28390,"ct_9","O","tr_4","CDI","FZ","382d","34",627,"C",15729
28391,"ct_9","O","tr_3","CDI","NZ","462a","13",1305,"C",11598
28420,"ct_9","O","tr_0","CDI","JC","382a","34",1821,"C",38632
28424,"ct_9","O","tr_2","CDI","MA","461d","34",1930,"C",30878
28426,"ct_9","A","tr_3","APP","KZ","543g","34",1662,"C",15589
28428,"ct_9","O","tr_1","CDD","FZ","681a","34",1132,"C",11763
28430,"ct_8","O","tr_4","CDI","PZ","434a","34",1797,"C",34807
28438,"ct_1","O","tr_5","CDI","OZ","422c","34",1862,"C",23989
28439,"ct_2","O","tr_6","AUT","QB","563a","34",1374,"C",20192
28441,"ct_9","O","tr_0","CDI","NZ","684a","34",551,"P",4653
28445,"ct_9","O","tr_6","CDI","QA","431f","34",1728,"C",24136
28446,"ct_8","O","tr_3","CDD","QB","681b","34",428,"P",3227
28449,"ct_9","O","tr_1","CDI","GZ","554b","34",1412,"C",14916
28455,"ct_9","O","tr_3","CDI","QB","525d","34",639,"P",5336
28459,"ct_8","O","tr_4","CDI","QB","434d","34",1820,"C",25355
28466,"ct_9","O","tr_5","CDI","QA","526c","34",1856,"C",23642
28468,"ct_8","O","tr_3","CDI","QB","525d","34",1820,"C",18860
28471,"ct_9","O","tr_2","CDI","QA","526e","34",1033,"C",15517
28476,"ct_8","O","tr_3","CDI","QB","422c","34",2423,"C",21009
28478,"ct_9","O","tr_4","CDI","EZ","382c","30",1820,"C",64288
28486,"ct_8","O","tr_1","CDI","MA","373d","34",1684,"C",34983
28489,"ct_4","O","tr_3","CDI","SZ","461f","34",1793,"C",18465
28504,"ct_9","O","tr_4","CDI","MA","478c","34",1652,"C",17898
28508,"ct_9","O","tr_4","CDI","EZ","481b","34",1603,"C",36260
28512,"ct_9","O","tr_2","CDD","JA","352a","30",733,"C",15003
28513,"ct_9","O","tr_2","CDI","NZ","486d","34",1938,"C",22658
28518,"ct_9","O","tr_1","CDI","MA","423b","39",816,"P",8500
28532,"ct_9","O","tr_1","CDI","FZ","477c","34",1687,"C",20693
28546,"ct_8","O","tr_4","CDI","RZ","435b","34",963,"C",12947
28559,"ct_9","O","tr_5","CDI","JC","388a","34",2002,"C",31126
28575,"ct_8","O","tr_4","CDI","OZ","523b","34",1264,"C",11265
28577,"ct_9","O","tr_5","CDI","GZ","423b","34",1676,"C",16497
28579,"ct_9","O","tr_2","CDI","GZ","463c","34",1863,"C",28653
28580,"ct_9","O","tr_5","CDI","QA","431e","34",1827,"C",30356
28583,"ct_9","O","tr_3","CDD","FZ","541d","34",929,"C",8939
28584,"ct_7","O","tr_1","CDI","TZ","563c","34",1188,"N",12390
28593,"ct_8","O","tr_1","CDI","PZ","421b","34",1820,"C",26252
28595,"ct_9","A","tr_3","APP","FZ","671c","34",1717,"C",10640
28596,"ct_9","O","tr_5","CDI","CG","625c","34",1778,"C",15936
28597,"ct_9","O","tr_3","CDI","QA","526a","34",1470,"C",14942
28599,"ct_9","O","tr_1","CDI","SZ","562a","34",924,"C",8260
28607,"ct_9","O","tr_6","CDI","HZ","389b","91",435,"C",25161
28625,"ct_9","O","tr_2","CDI","RZ","631a","34",1491,"C",17340
28631,"ct_9","O","tr_3","CDI","GZ","487b","34",2060,"C",24772
28635,"ct_9","O","tr_3","CDI","FZ","681b","34",287,"C",2877
28638,"ct_8","O","tr_2","CDI","NZ","691d","34",2028,"C",22670
28643,"ct_9","O","tr_3","CDI","HZ","641b","34",1471,"C",18592
28649,"ct_9","O","tr_5","CDI","QA","526c","34",1856,"C",22042
28656,"ct_9","O","tr_2","CDI","QA","526e","34",981,"P",11173
28657,"ct_9","O","tr_1","TTP","NZ","681a","34",558,"N",4096
28675,NA,"A",NA,NA,"IZ","561d","34",152,NA,1363
28680,"ct_8","O","tr_3","CDI","PZ","423b","34",1376,"C",16182
28686,"ct_2","O","tr_6","AUT","OZ","435b","34",1819,"C",22993
28691,"ct_8","X","tr_5","AUT","QB","643a","34",138,"P",1284
28696,"ct_8","O","tr_4","CDI","SZ","434b","69",1827,"C",17407
28709,"ct_9","O","tr_1","CDI","CA","554a","34",1211,"C",10988
28714,"ct_9","O","tr_5","CDI","KZ","376e","30",1747,"C",47422
28723,"ct_9","O","tr_6","CDI","MB","385a","34",2005,"C",61922
28726,"ct_9","O","tr_1","CDI","IZ","636d","34",923,"C",10069
28728,"ct_9","O","tr_2","CDI","MC","375b","11",1878,"C",27637
28732,"ct_9","O","tr_3","CDI","GZ","462b","34",1928,"C",21297
28733,"ct_9","O","tr_3","CDI","GZ","462d","34",889,"C",6875
28739,"ct_8","O","tr_3","CDI","PZ","341a","34",1820,"C",38952
28742,"ct_8","O","tr_1","CDI","SZ","372b","34",1430,"P",72342
28743,"ct_9","O","tr_6","CDI","KZ","467a","34",1456,"P",20398
28746,"ct_9","O","tr_1","CDI","FZ","632f","34",1694,"C",17290
28756,"ct_9","O","tr_5","CDI","EZ","373b","34",1925,"C",40530
28757,"ct_9","O","tr_6","CDI","GZ","552a","34",811,"P",13996
28763,"ct_9","O","tr_0","CDI","FZ","461c","34",1062,"C",13583
28765,"ct_2","O","tr_6","AUT","OZ","621f","34",1837,"C",21155
28770,"ct_9","O","tr_0","CDI","FZ","681a","34",1538,"C",13518
28772,"ct_9","O","tr_6","CDI","HZ","333c","34",1921,"C",34809
28780,"ct_3","O","tr_6","CDI","QA","526c","34",1213,"C",14002
28783,"ct_9","O","tr_0","CDI","QA","526a","34",1214,"C",12449
28787,"ct_8","O","tr_2","CDI","MA","461d","34",1820,"C",32174
28792,"ct_9","O","tr_6","CDI","JA","388a","34",1820,"C",42725
28793,"ct_9","O","tr_3","CDI","GZ","344d","34",1553,"C",34264
28797,"ct_9","O","tr_2","CDI","IZ","561e","34",1389,"C",17919
28798,"ct_9","O","tr_3","CDI","IZ","636d","34",834,"C",17933
28806,"ct_8","O","tr_5","CDI","QB","434c","34",1757,"C",26808
28811,"ct_2","O","tr_5","CDD","OZ","524c","34",1353,"P",13778
28814,"ct_9","O","tr_2","CDI","CA","691a","34",1858,"C",21145
28815,"ct_8","O","tr_6","CDI","KZ","371a","13",1576,"C",53091
28818,"ct_9","O","tr_3","CDI","GZ","477c","34",1676,"C",30210
28821,"ct_8","O","tr_3","CDI","PZ","421b","34",1365,"P",20460
28826,"ct_1","O","tr_2","AUT","OZ","421b","28",1820,"C",33209
28830,"ct_9","O","tr_1","CDI","LZ","463e","34",1774,"C",21035
28832,"ct_8","O","tr_3","CDI","QB","525d","34",1212,"C",8715
28839,"ct_9","O","tr_2","CDI","FZ","621e","34",1601,"C",22902
28862,"ct_3","O","tr_6","AUT","QA","632k","34",1847,"C",20930
28868,"ct_9","O","tr_5","CDI","JA","388b","69",1630,"C",28022
28874,"ct_8","O","tr_1","CDI","NZ","691d","34",1953,"C",17465
28880,"ct_9","O","tr_1","CDI","IZ","561c","11",790,"C",7696
28882,"ct_9","A","tr_1","APP","MA","462e","34",1288,"C",9577
28895,"ct_9","O","tr_6","CDI","HZ","451a","34",1872,"C",25815
28906,"ct_8","O","tr_6","CDI","QB","563b","34",1735,"P",16546
28910,"ct_9","O","tr_4","CDI","GZ","676c","34",507,"P",5842
28911,"ct_9","O","tr_3","CDI","QB","525d","34",639,"P",5500
28917,"ct_9","O","tr_1","CDI","FZ","621d","34",838,"C",8533
28927,"ct_9","O","tr_6","CDI","QA","431f","34",1461,"P",18310
28928,"ct_9","O","tr_2","CDD","GZ","551a","34",1135,"C",12890
28932,"ct_9","O","tr_4","CDI","PZ","462e","34",1799,"C",31808
28950,"ct_9","O","tr_1","CDI","LZ","542a","30",1428,"C",21375
28957,"ct_9","O","tr_2","CDI","NZ","684a","34",1929,"P",18138
28958,"ct_9","O","tr_5","CDI","GZ","423b","34",1521,"C",30122
28962,"ct_1","O","tr_6","AUT","MB","479a","34",1456,"P",20320
28965,"ct_9","O","tr_3","CDI","GZ","477b","95",1439,"C",21308
28967,"ct_9","O","tr_1","CDI","FZ","681a","34",1528,"C",17093
28968,"ct_8","O","tr_3","CDI","SZ","564b","34",1114,"P",9401
28969,"ct_9","O","tr_1","CDI","GZ","634a","34",1474,"C",16638
28970,"ct_9","O","tr_1","CDI","MA","382a","34",1820,"N",35227
28974,"ct_9","O","tr_3","CDI","QB","526a","34",1820,"C",18211
28976,"ct_9","O","tr_1","CDI","LZ","462e","34",1195,"C",9417
28990,"ct_9","O","tr_1","CDI","CM","628a","34",1675,"C",21687
29003,"ct_9","O","tr_2","CDI","QA","526b","34",1368,"C",22639
29018,"ct_9","X","tr_2","AUT","HZ","543f","34",1268,"C",11397
29021,"ct_9","O","tr_3","CDI","HZ","546c","34",1842,"C",24843
29023,"ct_9","O","tr_5","CDI","QB","563b","34",786,"P",6122
29024,"ct_8","O","tr_3","CDI","QA","344b","34",1568,"C",53649
29036,"ct_8","O","tr_5","CDI","PZ","344b","34",1992,"C",57468
29043,"ct_9","O","tr_6","CDI","JC","388a","75",1603,"C",26793
29045,"ct_9","O","tr_6","CDI","KZ","467b","34",1820,"C",27143
29046,"ct_9","O","tr_1","CDI","GZ","344d","34",1774,"P",39590
29047,"ct_9","O","tr_1","CDI","IZ","561c","34",152,"C",1437
29059,"ct_9","O","tr_1","CDI","MC","543g","34",801,"C",8006
29064,"ct_9","O","tr_3","CDI","LZ","563b","34",1400,"P",14766
29066,"ct_9","O","tr_1","CDI","IZ","636d","34",257,"C",2458
29074,"ct_9","O","tr_6","CDI","KZ","461e","34",1631,"C",19294
29078,"ct_9","O","tr_1","CDI","FZ","681a","34",1346,"C",15484
29090,"ct_9","O","tr_1","CDI","MA","543f","34",1628,"C",22823
29092,"ct_8","O","tr_2","CDI","OZ","434c","34",1820,"C",24646
29095,"ct_9","O","tr_3","CDI","GZ","652a","34",1989,"C",21011
29097,"ct_8","O","tr_3","CDI","PZ","525b","34",720,"P",7026
29101,"ct_9","O","tr_4","CDI","QB","526a","34",1347,"P",15169
29107,"ct_9","O","tr_4","CDI","GZ","463e","34",1526,"C",42072
29120,"ct_9","O","tr_1","CDI","CC","463b","30",1494,"C",12629
29121,"ct_9","O","tr_3","CDI","FZ","632j","34",165,"C",1380
29124,"ct_9","O","tr_6","CDD","NZ","684a","34",1039,"P",9817
29129,"ct_9","O","tr_2","CDI","FZ","681a","34",225,"C",1799
29142,"ct_8","O","tr_4","CDI","QB","526d","34",1171,"P",13688
29150,"ct_9","O","tr_1","TTP","NZ","467c","34",1112,"C",10384
29153,"ct_9","O","tr_5","CDI","DZ","472c","34",1688,"C",26003
29160,"ct_1","O","tr_6","AUT","OZ","523b","34",1820,"C",17659
29161,"ct_9","O","tr_6","CDI","KZ","467a","34",1820,"C",28484
29165,"ct_2","O","tr_6","CDD","OZ","434g","34",1213,"C",15522
29171,"ct_9","O","tr_5","CDI","IZ","488a","34",1671,"C",17406
29184,"ct_9","O","tr_6","CDI","HZ","546d","93",1085,"N",27761
29191,"ct_1","O","tr_5","CDD","PZ","341a","34",1191,"P",13366
29200,"ct_9","O","tr_6","CDI","HZ","487a","34",2184,"C",40812
29215,"ct_9","O","tr_5","CDI","HZ","466a","34",374,"P",9275
29249,"ct_9","O","tr_3","CDI","MA","333e","34",1820,"C",49494
29254,"ct_1","O","tr_2","AUT","OZ","523b","69",1820,"C",23978
29262,"ct_9","O","tr_2","CDI","IZ","377a","34",1221,"C",18608
29289,"ct_9","O","tr_5","CDI","GZ","551a","34",1898,"C",23274
29298,"ct_9","O","tr_6","CDI","GZ","461f","34",1778,"C",56071
29304,"ct_9","O","tr_2","CDI","GZ","554e","34",456,"C",4211
29305,"ct_8","O","tr_6","CDI","OZ","467d","34",2044,"C",25585
29328,"ct_9","O","tr_5","CDI","QA","526a","34",1652,"C",18523
29330,"ct_9","O","tr_6","CDI","QA","431f","34",586,"C",18209
29334,"ct_8","O","tr_4","CDI","NZ","373c","34",1809,"C",51452
29336,"ct_9","O","tr_2","CDI","PZ","423b","34",1449,"C",15006
29338,"ct_9","O","tr_1","CDI","GZ","433d","34",1820,"C",21979
29348,"ct_8","O","tr_4","CDI","PZ","422c","34",1820,"C",25488
29351,"ct_9","O","tr_1","CDI","MA","543e","34",1820,"C",23106
29355,"ct_9","O","tr_4","CDI","GZ","653a","34",1584,"C",18187
29357,"ct_3","O","tr_6","AUT","QA","344c","34",2230,"C",3195
29358,"ct_9","O","tr_2","CDI","QA","433a","34",1788,"C",25945
29362,"ct_9","O","tr_1","CDI","MA","543b","34",1602,"C",33775
29371,"ct_9","O","tr_2","CDI","JA","374d","75",1966,"P",21841
29373,"ct_7","O","tr_0","CDI","QB","563a","34",3000,"N",14456
29384,"ct_9","O","tr_3","CDI","MA","461d","34",432,"C",5556
29386,"ct_8","O","tr_4","CDI","QB","434f","30",536,"C",16141
29396,"ct_9","O","tr_0","CDI","GZ","462a","34",1821,"C",20420
29398,"ct_9","O","tr_6","CDI","HZ","641b","34",1680,"C",22034
29401,"ct_9","O","tr_2","CDI","NZ","481b","34",1996,"C",29140
29403,"ct_9","O","tr_4","CDI","KZ","433a","34",1588,"P",33527
29406,"ct_8","O","tr_5","CDI","PZ","341a","34",1820,"C",39913
29410,"ct_8","O","tr_4","CDI","QB","434d","34",1395,"P",17879
29425,"ct_9","O","tr_5","CDI","QA","525d","34",1498,"C",14301
29429,"ct_9","O","tr_1","CDI","QA","433a","34",2138,"C",24788
29430,"ct_9","O","tr_0","TOA","GZ","684a","34",304,"P",2494
29435,"ct_9","X","tr_3","CDI","QA","526a","34",1837,"C",17674
29447,"ct_9","O","tr_3","CDI","QB","643a","34",1820,"C",16270
29450,"ct_1","O","tr_6","AUT","PZ","342b","34",1882,"C",33188
29453,"ct_9","O","tr_3","CDI","CC","476a","34",1924,"C",24334
29456,"ct_9","O","tr_3","CDI","HZ","389a","34",1526,"C",43105
29459,"ct_9","A","tr_1","APP","CA","636d","34",346,"C",3223
29461,"ct_9","O","tr_3","CDI","MA","388a","34",1799,"C",39628
29471,"ct_9","O","tr_6","CDI","EZ","684b","34",1293,"P",16061
29476,"ct_9","O","tr_6","CDD","MC","553c","13",391,"N",3586
29483,"ct_9","O","tr_1","CDI","QA","526b","34",1643,"C",16549
29484,"ct_9","O","tr_5","CDI","MB","564b","34",176,"C",2667
29487,"ct_9","O","tr_5","CDI","QA","525d","34",575,"P",9677
29505,"ct_9","O","tr_1","CDI","FZ","632g","34",711,"C",6075
29506,"ct_8","O","tr_4","CDI","QB","526d","34",1806,"C",19437
29508,"ct_8","O","tr_4","AUT","QB","676e","34",1604,"C",6266
29509,"ct_8","O","tr_1","TOA","NZ","691e","34",1738,"C",19406
29511,"ct_9","O","tr_5","AUT","JB","478d","34",1771,"C",38776
29520,"ct_9","O","tr_3","CDI","GZ","676a","34",1698,"C",20826
29528,"ct_1","O","tr_6","CDD","MB","342f","34",1814,"C",24708
29536,"ct_9","O","tr_0","CDI","QA","431f","34",692,"C",13041
29538,"ct_8","O","tr_6","CDI","QB","563b","34",1112,"P",11465
29540,"ct_2","X","tr_3","AUT","OZ","524c","34",1174,"P",8437
29547,"ct_8","O","tr_2","CDI","PZ","525a","34",1082,"P",8121
29550,"ct_9","O","tr_6","CDI","HZ","451a","34",1456,"P",17804
29553,"ct_9","O","tr_3","CDI","GZ","374b","34",1554,"C",24489
29556,"ct_9","O","tr_5","CDI","FZ","671c","34",1555,"C",24547
29581,"ct_9","O","tr_6","CDI","JC","544a","34",1358,"C",12358
29582,"ct_1","O","tr_4","AUT","PZ","422d","34",1820,"C",23507
29585,"ct_9","O","tr_2","CDI","NZ","463d","11",1470,"C",23019
29594,"ct_8","O","tr_5","CDI","QB","434d","34",1824,"C",23438
29597,"ct_8","O","tr_3","CDI","QB","431f","34",776,"C",10364
29601,"ct_8","O","tr_1","CDI","PZ","422c","34",409,"P",4706
29602,"ct_9","O","tr_5","CDI","NZ","534a","34",1820,"C",18767
29603,"ct_3","O","tr_6","AUT","QA","344c","30",1819,"C",4581
29605,"ct_9","O","tr_5","CDI","CK","624c","34",1937,"C",19934
29617,"ct_9","O","tr_3","CDI","GZ","552a","34",312,"C",3011
29620,"ct_9","O","tr_4","CDI","NZ","684a","34",1496,"P",13149
29626,"ct_6","O","tr_0","TOA","IZ","561d","34",464,"C",4599
29628,"ct_9","O","tr_1","CDI","FZ","681a","34",1729,"C",23960
29636,"ct_9","O","tr_1","CDI","NZ","461e","30",1892,"C",22281
29638,"ct_8","X","tr_3","AUT","QB","541c","34",1106,"P",8790
29641,"ct_9","O","tr_4","CDD","GZ","551a","34",458,"P",5950
29653,"ct_1","O","tr_4","CDD","PZ","422a","34",455,"C",4932
29656,"ct_9","O","tr_4","CDI","GZ","462b","34",1933,"C",23697
29659,"ct_8","O","tr_6","CDI","OZ","376f","34",2036,"C",36297
29662,"ct_9","O","tr_6","CDI","QA","431f","34",1652,"C",20762
29678,"ct_9","O","tr_3","CDI","MA","373d","34",1778,"C",53269
29685,"ct_9","O","tr_0","CDD","HZ","641b","35",478,"P",3854
29699,"ct_8","O","tr_3","CDI","QB","526a","35",1675,"C",17370
29706,"ct_3","O","tr_6","AUT","QA","525d","35",1822,"C",18219
29716,"ct_8","O","tr_3","CDI","QB","526c","35",1495,"C",13288
29721,"ct_9","O","tr_2","CDI","FZ","632g","35",1699,"C",20479
29723,"ct_9","O","tr_5","CDI","NZ","684a","35",777,"P",6249
29729,"ct_9","O","tr_4","CDI","JB","372b","35",1771,"C",63864
29735,"ct_9","O","tr_2","CDI","FZ","632a","35",1641,"C",19304
29736,"ct_9","O","tr_5","CDI","CA","674b","35",161,"C",1323
29738,"ct_9","O","tr_3","CDI","KZ","376e","44",1654,"C",56427
29741,"ct_9","O","tr_1","CDI","JC","388c","35",1594,"C",19773
29743,"ct_8","O","tr_4","CDI","QB","434e","35",1203,"C",13738
29748,"ct_9","O","tr_3","CDI","LZ","462e","35",1820,"C",32003
29755,"ct_9","O","tr_2","CDI","QA","526e","35",2040,"C",23526
29760,"ct_9","O","tr_1","CDI","GZ","641a","35",1961,"C",44391
29762,"ct_1","O","tr_6","AUT","OZ","451e","35",1790,"C",25004
29766,"ct_9","O","tr_5","CDI","CA","674b","22",1771,"C",20214
29773,"ct_9","O","tr_6","CDI","MA","461f","35",1818,"C",44507
29776,"ct_9","O","tr_3","CDI","GZ","543b","35",1837,"C",23701
29783,"ct_2","O","tr_3","AUT","QB","563b","35",1659,"C",18416
29786,"ct_9","O","tr_1","CDI","IZ","561b","35",1127,"C",13283
29792,"ct_9","O","tr_6","CDI","GZ","374b","93",1924,"C",62884
29794,"ct_2","O","tr_4","AUT","OZ","621f","35",1819,"C",23953
29798,"ct_9","O","tr_1","TTP","NZ","634c","35",1229,"N",13705
29802,"ct_9","O","tr_6","CDI","CI","478b","35",2010,"C",28389
29807,"ct_9","O","tr_3","CDI","CG","481a","35",1581,"C",19581
29808,"ct_9","O","tr_6","CDI","NZ","486e","35",1820,"C",25942
29819,"ct_9","O","tr_3","CDI","NZ","684a","35",1131,"P",10334
29825,"ct_8","O","tr_5","CDI","PZ","525a","35",1773,"P",15270
29828,"ct_9","O","tr_5","CDI","GZ","374c","93",1820,"C",53033
29833,"ct_6","O","tr_2","CDI","QA","526e","35",1760,"C",15660
29834,"ct_9","O","tr_3","CDI","FZ","382c","35",1820,"C",42379
29836,"ct_9","O","tr_6","CDI","HZ","546a","35",1728,"C",33657
29837,"ct_8","O","tr_5","CDI","QB","563a","35",1820,"N",19885
29842,"ct_9","O","tr_3","CDI","CE","475b","35",1815,"C",20696
29863,"ct_9","O","tr_6","CDI","CA","674b","35",1687,"C",25881
29867,"ct_9","O","tr_6","CDI","KZ","467a","35",1555,"C",18274
29871,"ct_9","O","tr_4","CDI","QB","526a","35",1713,"C",18605
29877,"ct_6","O","tr_0","CDI","FZ","621c","35",190,"C",2380
29882,"ct_9","O","tr_2","CDI","IZ","561b","35",1196,"C",14665
29884,"ct_7","O","tr_1","CDI","QB","563a","35",1889,"N",6641
29886,"ct_8","O","tr_0","CDI","QB","424a","35",1821,"C",21010
29890,"ct_9","O","tr_1","CDI","NZ","461f","35",1722,"C",31637
29891,"ct_9","O","tr_3","CDI","GZ","463e","35",1925,"C",21481
29894,"ct_8","O","tr_3","CDI","PZ","422e","35",1820,"C",18846
29895,"ct_9","O","tr_2","CDI","JA","543g","35",521,"C",7499
29897,"ct_9","O","tr_6","CDI","CA","625d","35",1572,"C",26238
29905,"ct_9","O","tr_4","CDI","HZ","641b","35",774,"P",6830
29907,"ct_9","O","tr_3","CDI","HZ","521a","35",923,"P",11607
29912,"ct_9","O","tr_5","CDI","GZ","552a","35",1156,"P",13100
29922,"ct_8","O","tr_2","CDI","QB","434a","35",1279,"C",20981
29927,"ct_9","O","tr_1","CDI","LZ","543f","35",1556,"C",15429
29931,"ct_9","X","tr_1","AUT","MA","461f","44",1704,"C",16956
29933,"ct_9","O","tr_5","CDI","EZ","625h","35",800,"C",11519
29940,"ct_9","O","tr_0","CDI","MA","462d","35",1649,"C",46198
29943,"ct_2","O","tr_5","AUT","OZ","425a","35",1820,"C",23859
29946,"ct_9","O","tr_6","CDI","JC","388a","92",1913,"C",22626
29949,"ct_9","O","tr_2","CDI","FZ","684a","35",931,"P",9096
29954,"ct_9","O","tr_1","CDI","CA","543b","35",2359,"P",24761
29958,"ct_8","O","tr_1","CDI","NZ","691d","35",1270,"P",12698
29959,"ct_9","O","tr_5","CDI","HZ","641a","35",2190,"C",25760
29966,"ct_1","O","tr_6","AUT","OZ","523b","35",1820,"C",20035
29967,"ct_9","O","tr_1","CDI","FZ","641a","35",1820,"C",18323
29969,"ct_8","O","tr_1","CDI","PZ","543f","35",1820,"C",47636
29982,"ct_7","O","tr_1","CDI","QB","563a","35",3000,"N",11993
29983,"ct_9","O","tr_3","CDI","NZ","684a","35",868,"C",7374
29984,"ct_9","O","tr_3","CDI","NZ","624f","35",1353,"C",15265
29991,"ct_9","O","tr_3","CDI","FZ","542a","35",1642,"C",23984
29994,"ct_9","O","tr_1","TOA","IZ","561f","35",829,"P",9121
29999,"ct_9","O","tr_3","CDI","FZ","543c","35",2002,"C",44330
30002,"ct_9","O","tr_0","CDI","SZ","562b","35",1441,"C",14351
30003,"ct_9","O","tr_1","CDI","IZ","488a","35",789,"C",9010
30008,"ct_9","O","tr_5","CDI","HZ","461f","35",1241,"C",17580
30009,"ct_9","O","tr_1","CDI","GZ","477c","35",2208,"C",48821
30010,"ct_9","O","tr_5","CDI","CA","625d","35",1811,"C",27952
30013,"ct_9","O","tr_3","CDI","JC","478d","35",1414,"C",31696
30019,"ct_9","O","tr_4","CDI","FZ","477c","35",1710,"C",21341
30025,"ct_9","O","tr_5","CDI","CM","676c","35",987,"C",19410
30028,"ct_9","O","tr_2","CDI","FZ","681a","35",1636,"C",14196
30029,"ct_9","O","tr_3","CDD","RZ","465b","93",315,"N",11144
30036,"ct_9","O","tr_0","CDI","GZ","641a","35",676,"C",13013
30038,"ct_8","X","tr_3","AUT","NZ","671c","35",1399,"C",10044
30048,"ct_9","O","tr_3","CDI","NZ","388a","35",1792,"C",33403
30049,"ct_9","O","tr_1","CDI","QB","526c","35",1560,"P",8412
30050,"ct_8","O","tr_2","CDI","SZ","477d","35",1313,"P",16040
30056,"ct_8","O","tr_3","CDI","OZ","534a","35",2098,"C",21325
30063,"ct_9","O","tr_3","CDI","FZ","621c","35",1757,"C",20457
30072,"ct_9","O","tr_6","CDI","NZ","684a","35",374,"C",3469
30077,"ct_7","O","tr_1","CDI","QB","563a","35",3000,"N",20891
30082,"ct_1","O","tr_3","CDD","PZ","422e","35",1820,"C",14429
30083,"ct_9","O","tr_1","CDI","GZ","543f","35",1502,"C",17721
30086,"ct_8","O","tr_3","CDI","PZ","341a","35",1818,"C",24960
30090,"ct_9","O","tr_4","CDI","NZ","541b","35",1374,"P",11756
30098,"ct_9","O","tr_4","CDI","MA","543e","35",1820,"C",16865
30105,"ct_4","O","tr_5","CDI","OZ","332b","35",1820,"C",40633
30108,"ct_9","O","tr_3","CDI","CM","542a","35",1756,"C",21603
30119,"ct_9","O","tr_3","CDI","GZ","552a","35",1114,"P",13629
30130,"ct_9","O","tr_3","CDI","GZ","653a","35",1544,"C",14109
30144,"ct_9","O","tr_2","CDI","HZ","641a","35",926,"C",6415
30146,"ct_7","O","tr_0","CDI","QB","563a","35",163,"N",571
30148,"ct_8","O","tr_2","CDI","PZ","421b","35",1820,"C",22362
30150,"ct_8","O","tr_4","CDI","QB","525d","35",1645,"C",16312
30155,"ct_8","O","tr_4","CDI","QB","431f","35",1820,"C",26501
30157,"ct_9","O","tr_1","CDI","CG","632b","35",1950,"C",19234
30158,"ct_9","O","tr_2","CDI","KZ","372b","35",1659,"C",72820
30159,"ct_9","O","tr_3","CDI","CC","676a","35",1374,"C",13651
30176,"ct_9","O","tr_5","CDI","JC","375b","35",1618,"C",28195
30182,"ct_8","O","tr_3","CDI","RZ","435a","35",1785,"C",22653
30183,"ct_9","O","tr_1","CDI","NZ","684a","35",1486,"C",17019
30191,"ct_9","O","tr_1","CDI","CC","675b","35",1547,"C",12749
30200,"ct_9","O","tr_2","CDI","MA","676a","35",1820,"C",20361
30204,"ct_8","O","tr_6","CDI","QB","526d","35",1786,"C",19723
30208,"ct_1","O","tr_6","CDD","PZ","342d","35",911,"C",12314
30214,"ct_8","O","tr_4","CDI","PZ","341a","35",1820,"C",48470
30215,"ct_9","O","tr_5","CDI","HZ","641b","35",1125,"C",11130
30220,"ct_8","O","tr_3","CDI","QB","434b","35",1779,"C",22778
30223,"ct_8","O","tr_3","CDI","PZ","421b","35",1820,"C",22756
30224,"ct_9","O","tr_6","CDI","CK","623e","35",1669,"C",21069
30225,"ct_9","O","tr_1","CDI","FZ","685a","35",1010,"P",9762
30228,"ct_9","O","tr_2","CDI","GZ","634c","35",1793,"C",36312
30235,"ct_3","O","tr_5","CDI","QA","526a","35",982,"P",15887
30243,"ct_9","O","tr_3","CDI","CG","653a","35",1489,"C",19954
30244,"ct_9","O","tr_2","CDI","GZ","462b","35",1306,"C",21114
