"Id","insee_code","is_student","OCCUPATION_42","ACTIVITY_TYPE","AGE_2019","household","Highest_degree","sex","target"
13692,"18279",FALSE,"csp_3_8","TYPE1|1",43,"TYPMR4-1","edu.1.7","Female","B"
13693,"18279",FALSE,"csp_5_4","TYPE1|1",52,"TYPMR1-2","edu.2","Female","G"
13694,"18279",FALSE,"csp_4_5","TYPE1|1",53,"TYPMR4-3","edu.1.7","Female","B"
13696,"18279",FALSE,"csp_3_7","TYPE1|1",39,"TYPMR1-1","edu.1.6","Male","B"
13697,"18279",FALSE,"csp_5_4","TYPE1|1",36,"TYPMR4-1","edu.1.3","Female","G"
13698,"18279",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR3-2","edu.1.3","Male","B"
13700,"18279",FALSE,"csp_5_2","TYPE1|1",60,"TYPMR4-3","edu.1.3","Female","B"
13701,"18279",FALSE,"csp_7_8","TYPE2|1",77,"TYPMR4-4","edu.1.3","Male","B"
13702,"18279",FALSE,"csp_4_3","TYPE1|1",41,"TYPMR4-2","edu.1.6","Male","G"
13704,"18279",FALSE,"csp_7_5","TYPE2|1",66,"TYPMR1-1","edu.1.3","Male","B"
13708,"18281",FALSE,"csp_7_2","TYPE2|1",81,"TYPMR1-2","edu.1.1","Female","G"
13709,"18282",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-4","edu.1.1","Male","B"
13714,"19005",FALSE,"csp_3_4","TYPE1|1",43,"TYPMR4-1","edu.1.7","Male","G"
13716,"19005",FALSE,"csp_5_4","TYPE1|1",56,"TYPMR3-2","edu.1.6","Female","G"
13718,"19005",FALSE,"csp_5_4","TYPE1|1",31,"TYPMR4-1","edu.1.6","Female","G"
13719,"19005",FALSE,"csp_7_7","TYPE2|1",82,"TYPMR1-2","edu.1.1","Female","G"
13722,"19010",FALSE,"csp_7_5","TYPE2|1",76,"TYPMR4-4","edu.1.3","Female","G"
13723,"19010",FALSE,"csp_6_7","TYPE1|1",42,"TYPMR4-1","edu.1.4","Male","G"
13727,"19011",FALSE,"csp_6_7","TYPE1|2",60,"TYPMR1-1","edu.1.2","Male","G"
13729,"19011",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-1","edu.1.3","Female","B"
13731,"19013",FALSE,"csp_7_5","TYPE2|1",77,"TYPMR1-2","edu.1.2","Female","G"
13734,"19017",FALSE,"csp_8_5","TYPE2|5",18,"TYPMR3-2","edu.3","Female","G"
13736,"19019",FALSE,"csp_3_1","TYPE1|1",55,"TYPMR4-1","edu.1.8","Female","G"
13739,"19025",FALSE,"csp_7_8","TYPE2|1",73,"TYPMR4-4","edu.3","Male","G"
13740,"19026",FALSE,"csp_3_5","TYPE1|1",38,"TYPMR3-1","edu.1.3","Male","G"
13741,"19027",FALSE,"csp_8_5","TYPE2|5",40,"TYPMR4-2","edu.1.5","Female","G"
13743,"19028",FALSE,"csp_5_6","TYPE1|2",47,"TYPMR4-4","edu.1.3","Male","G"
13748,"19028",FALSE,"csp_7_7","TYPE2|1",73,"TYPMR1-2","edu.1.3","Female","G"
13750,"19030",FALSE,"csp_7_1","TYPE2|1",89,"TYPMR4-1","edu.1.3","Male","B"
13751,"19031",FALSE,"csp_5_2","TYPE1|1",51,"TYPMR4-1","edu.1.3","Female","G"
13752,"19031",FALSE,"csp_5_4","TYPE1|1",32,"TYPMR4-1","edu.1.4","Female","G"
13755,"19031",FALSE,"csp_6_4","TYPE1|1",62,"TYPMR1-1","edu.1.3","Male","G"
13756,"19031",FALSE,"csp_3_3","TYPE1|1",61,"TYPMR4-1","edu.1.7","Male","G"
13757,"19031",FALSE,"csp_3_4","TYPE1|1",62,"TYPMR4-3","edu.1.7","Female","B"
13758,"19031",FALSE,"csp_5_2","TYPE1|1",51,"TYPMR4-1","edu.1.3","Female","G"
13760,"19031",FALSE,"csp_5_4","TYPE1|1",42,"TYPMR1-2","edu.1.6","Female","G"
13761,"19031",FALSE,"csp_3_4","TYPE1|1",51,"TYPMR4-1","edu.1.8","Female","G"
13762,"19031",FALSE,"csp_6_8","TYPE1|1",51,"TYPMR3-1","edu.1.3","Male","B"
13766,"19031",FALSE,"csp_5_6","TYPE1|2",64,"TYPMR4-4","edu.1.3","Female","G"
13767,"19031",FALSE,"csp_5_2","TYPE1|1",63,"TYPMR4-3","edu.1.3","Female","G"
13768,"19031",FALSE,"csp_7_8","TYPE2|1",70,"TYPMR4-4","edu.2","Male","G"
13770,"19031",FALSE,"csp_5_4","TYPE1|2",64,"TYPMR1-2","edu.1.2","Female","G"
13773,"19031",TRUE,"csp_5_5","TYPE1|1",21,"TYPMR4-1","edu.1.2","Male","G"
13775,"19031",FALSE,"csp_5_5","TYPE1|1",22,"TYPMR4-1","edu.1.3","Female","G"
13777,"19031",FALSE,"csp_7_5","TYPE2|1",68,"TYPMR4-4","edu.1.7","Male","G"
13778,"19031",FALSE,"csp_5_6","TYPE1|1",46,"TYPMR3-2","edu.1.4","Female","B"
13781,"19031",FALSE,"csp_5_6","TYPE1|1",43,"TYPMR3-2","edu.1.3","Female","G"
13785,"19031",FALSE,"csp_4_3","TYPE1|1",57,"TYPMR1-2","edu.1.5","Female","G"
13786,"19031",FALSE,"csp_7_7","TYPE2|1",92,"TYPMR1-2","edu.1.1","Female","G"
13787,"19031",FALSE,"csp_3_1","TYPE1|1",57,"TYPMR1-1","edu.1.8","Male","B"
13788,"19031",FALSE,"csp_7_7","TYPE2|1",66,"TYPMR4-4","edu.1.1","Female","B"
13789,"19031",FALSE,"csp_7_5","TYPE2|1",73,"TYPMR4-4","edu.1.4","Female","B"
13791,"19031",FALSE,"csp_4_7","TYPE1|1",23,"TYPMR3-2","edu.1.4","Male","G"
13794,"19031",FALSE,"csp_7_1","TYPE2|1",62,"TYPMR4-3","edu.1.3","Male","B"
13795,"19031",FALSE,"csp_5_5","TYPE1|1",65,"TYPMR4-3","edu.1.3","Female","G"
13797,"19031",FALSE,"csp_7_5","TYPE2|1",77,"TYPMR1-2","edu.1.2","Female","G"
13798,"19031",FALSE,"csp_5_4","TYPE1|1",37,"TYPMR1-2","edu.1.3","Female","G"
13799,"19031",FALSE,"csp_4_6","TYPE1|1",47,"TYPMR4-3","edu.1.6","Female","B"
13800,"19031",FALSE,"csp_7_5","TYPE2|1",67,"TYPMR4-4","edu.1.3","Female","B"
13801,"19031",FALSE,"csp_6_4","TYPE1|1",29,"TYPMR4-3","edu.1.3","Female","B"
13803,"19031",FALSE,"csp_4_7","TYPE1|1",34,"TYPMR4-1","edu.1.5","Male","G"
13804,"19031",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-4","edu.1.2","Male","B"
13806,"19031",FALSE,"csp_5_4","TYPE1|1",50,"TYPMR1-1","edu.1.8","Male","G"
13807,"19031",FALSE,"csp_1_1","TYPE1|1",58,"TYPMR4-1","edu.1.3","Male","G"
13811,"19031",FALSE,"csp_4_6","TYPE1|1",30,"TYPMR4-1","edu.1.7","Female","G"
13819,"19031",FALSE,"csp_4_6","TYPE1|1",42,"TYPMR1-1","edu.1.6","Male","B"
13820,"19031",FALSE,"csp_5_6","TYPE1|1",56,"TYPMR4-3","edu.1.3","Female","G"
13821,"19031",FALSE,"csp_4_6","TYPE1|1",41,"TYPMR4-1","edu.1.6","Female","B"
13822,"19031",FALSE,"csp_7_7","TYPE2|1",76,"TYPMR4-4","edu.1.1","Female","B"
13824,"19031",FALSE,"csp_6_8","TYPE1|1",31,"TYPMR4-1","edu.1.5","Male","G"
13825,"19031",FALSE,"csp_4_7","TYPE1|1",49,"TYPMR4-1","edu.1.3","Male","G"
13826,"19031",FALSE,"csp_7_8","TYPE2|1",79,"TYPMR4-4","edu.1.3","Male","G"
13828,"19031",FALSE,"csp_6_7","TYPE1|1",42,"TYPMR4-1","edu.1.4","Male","G"
13829,"19031",FALSE,"csp_5_2","TYPE1|1",39,"TYPMR4-1","edu.1.5","Female","G"
13830,"19031",FALSE,"csp_5_2","TYPE1|1",52,"TYPMR4-1","edu.1.5","Male","G"
13831,"19033",FALSE,"csp_6_9","TYPE1|1",42,"TYPMR4-2","edu.2","Male","G"
13832,"19033",FALSE,"csp_7_8","TYPE2|1",63,"TYPMR2-0","edu.1.3","Male","B"
13835,"19036",FALSE,"csp_6_2","TYPE1|1",36,"TYPMR3-2","edu.1.6","Male","G"
13836,"19036",FALSE,"csp_1_1","TYPE1|1",57,"TYPMR4-1","edu.1.3","Male","G"
13837,"19036",FALSE,"csp_7_8","TYPE2|1",79,"TYPMR4-4","edu.1.3","Male","G"
13839,"19037",FALSE,"csp_7_7","TYPE2|1",84,"TYPMR4-4","edu.1.1","Female","B"
13841,"19038",FALSE,"csp_6_3","TYPE1|1",41,"TYPMR4-1","edu.1.3","Male","G"
13847,"19058",FALSE,"csp_6_8","TYPE1|1",62,"TYPMR1-2","edu.2","Female","G"
13848,"19060",FALSE,"csp_5_2","TYPE1|1",57,"TYPMR4-1","edu.1.3","Male","G"
13851,"19062",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-1","edu.1.4","Female","B"
13854,"19063",FALSE,"csp_4_2","TYPE1|2",28,"TYPMR1-1","edu.1.8","Male","G"
13857,"19066",FALSE,"csp_7_5","TYPE2|1",73,"TYPMR4-4","edu.1.4","Female","B"
13860,"19068",FALSE,"csp_8_5","TYPE2|4",52,"TYPMR4-2","edu.2","Female","B"
13861,"19072",FALSE,"csp_7_8","TYPE2|1",79,"TYPMR4-4","edu.1.3","Male","G"
13863,"19072",FALSE,"csp_4_5","TYPE1|1",49,"TYPMR4-3","edu.1.6","Female","B"
13865,"19073",FALSE,"csp_8_5","TYPE2|4",57,"TYPMR4-4","edu.1.3","Female","B"
13866,"19073",FALSE,"csp_3_8","TYPE1|1",58,"TYPMR4-3","edu.1.4","Female","B"
13868,"19073",FALSE,"csp_7_7","TYPE2|1",73,"TYPMR1-2","edu.1.3","Female","G"
13871,"19073",FALSE,"csp_5_2","TYPE1|1",60,"TYPMR4-3","edu.1.4","Female","G"
13873,"19082",FALSE,"csp_6_3","TYPE1|1",30,"TYPMR4-1","edu.1.5","Male","G"
13874,"19091",FALSE,"csp_8_5","TYPE2|5",52,"TYPMR4-2","edu.3","Female","G"
13879,"19094",FALSE,"csp_8_5","TYPE2|5",50,"TYPMR4-2","edu.3","Female","G"
13883,"19100",TRUE,"csp_5_5","TYPE1|1",23,"TYPMR1-1","edu.1.6","Male","G"
13886,"19101",FALSE,"csp_7_2","TYPE2|1",82,"TYPMR4-3","edu.1.3","Male","B"
13889,"19106",FALSE,"csp_6_2","TYPE1|1",45,"TYPMR4-1","edu.1.3","Male","G"
13891,"19114",FALSE,"csp_6_4","TYPE1|1",42,"TYPMR4-2","edu.1.3","Male","G"
13892,"19115",FALSE,"csp_7_7","TYPE2|1",66,"TYPMR4-4","edu.2","Male","G"
13894,"19121",FALSE,"csp_5_6","TYPE1|1",45,"TYPMR4-1","edu.3","Female","G"
13897,"19121",FALSE,"csp_5_6","TYPE1|1",59,"TYPMR1-2","edu.1.3","Female","G"
13898,"19121",FALSE,"csp_5_6","TYPE1|2",52,"TYPMR4-2","edu.1.2","Female","G"
13899,"19122",FALSE,"csp_7_5","TYPE2|1",62,"TYPMR4-4","edu.1.4","Male","G"
13901,"19123",FALSE,"csp_4_6","TYPE1|1",54,"TYPMR4-1","edu.1.6","Male","G"
13903,"19123",FALSE,"csp_5_6","TYPE1|1",29,"TYPMR4-3","edu.1.4","Female","B"
13906,"19123",FALSE,"csp_4_5","TYPE1|1",49,"TYPMR4-1","edu.1.6","Female","G"
13907,"19123",FALSE,"csp_7_7","TYPE2|1",84,"TYPMR4-4","edu.1.1","Female","B"
13908,"19123",FALSE,"csp_2_1","TYPE1|1",31,"TYPMR4-1","edu.1.6","Female","G"
13910,"19123",FALSE,"csp_6_3","TYPE1|2",48,"TYPMR4-4","edu.3","Male","G"
13911,"19123",FALSE,"csp_8_6","TYPE2|5",61,"TYPMR1-2","edu.1.1","Female","G"
13913,"19123",FALSE,"csp_7_8","TYPE2|1",96,"TYPMR1-1","edu.1.1","Male","B"
13920,"19129",FALSE,"csp_4_5","TYPE1|1",61,"TYPMR4-1","edu.1.3","Female","G"
13921,"19129",FALSE,"csp_1_1","TYPE1|1",58,"TYPMR4-1","edu.1.3","Male","G"
13923,"19132",FALSE,"csp_7_7","TYPE2|1",73,"TYPMR1-2","edu.1.3","Female","G"
13925,"19136",FALSE,"csp_7_7","TYPE2|1",81,"TYPMR2-0","edu.2","Female","G"
13926,"19136",FALSE,"csp_7_7","TYPE2|1",75,"TYPMR3-2","edu.3","Female","G"
13927,"19136",FALSE,"csp_6_2","TYPE1|1",33,"TYPMR4-1","edu.1.3","Male","G"
13930,"19136",FALSE,"csp_5_2","TYPE1|1",51,"TYPMR4-1","edu.1.3","Female","G"
13931,"19137",FALSE,"csp_3_5","TYPE1|1",58,"TYPMR1-1","edu.1.3","Male","G"
13933,"19140",FALSE,"csp_5_2","TYPE1|1",63,"TYPMR4-3","edu.1.3","Female","G"
13935,"19145",FALSE,"csp_2_1","TYPE1|1",60,"TYPMR4-3","edu.1.3","Female","G"
13937,"19146",FALSE,"csp_7_7","TYPE2|1",78,"TYPMR4-4","edu.1.1","Female","B"
13939,"19146",FALSE,"csp_5_6","TYPE1|2",39,"TYPMR4-2","edu.1.3","Female","G"
13940,"19147",FALSE,"csp_7_7","TYPE2|1",66,"TYPMR4-4","edu.1.1","Female","B"
13941,"19148",FALSE,"csp_7_1","TYPE2|1",85,"TYPMR4-4","edu.1.3","Male","B"
13942,"19148",FALSE,"csp_4_6","TYPE1|1",55,"TYPMR1-1","edu.1.7","Male","G"
13944,"19149",FALSE,"csp_7_7","TYPE2|1",76,"TYPMR4-4","edu.1.1","Female","B"
13945,"19150",FALSE,"csp_3_7","TYPE1|1",58,"TYPMR4-1","edu.1.4","Female","B"
13949,"19153",FALSE,"csp_4_2","TYPE1|1",60,"TYPMR1-2","edu.1.6","Female","G"
13950,"19153",FALSE,"csp_8_5","TYPE2|5",35,"TYPMR4-3","edu.3","Male","B"
13951,"19153",FALSE,"csp_5_2","TYPE1|1",57,"TYPMR4-1","edu.1.3","Male","G"
13954,"19161",FALSE,"csp_3_7","TYPE1|1",34,"TYPMR1-1","edu.1.2","Male","B"
13956,"19162",FALSE,"csp_7_7","TYPE2|1",77,"TYPMR1-2","edu.1.3","Female","G"
13964,"19173",FALSE,"csp_6_2","TYPE1|1",45,"TYPMR1-1","edu.1.3","Male","G"
13965,"19173",FALSE,"csp_7_8","TYPE2|1",71,"TYPMR4-4","edu.1.3","Male","G"
13971,"19182",FALSE,"csp_2_2","TYPE1|1",53,"TYPMR4-2","edu.1.4","Male","G"
13977,"19194",FALSE,"csp_4_6","TYPE1|1",36,"TYPMR4-1","edu.1.6","Female","G"
13978,"19194",FALSE,"csp_2_1","TYPE1|1",59,"TYPMR4-1","edu.2","Male","G"
13979,"19196",FALSE,"csp_6_2","TYPE1|1",21,"TYPMR4-1","edu.1.6","Male","G"
13981,"19203",FALSE,"csp_7_5","TYPE2|1",69,"TYPMR1-2","edu.1.7","Female","G"
13983,"19203",FALSE,"csp_5_2","TYPE1|1",49,"TYPMR1-1","edu.3","Male","G"
13984,"19203",FALSE,"csp_7_8","TYPE2|1",71,"TYPMR4-4","edu.1.3","Male","G"
13992,"19223",FALSE,"csp_5_2","TYPE1|1",60,"TYPMR4-3","edu.1.4","Female","G"
13993,"19227",FALSE,"csp_7_2","TYPE2|1",92,"TYPMR4-4","edu.1.1","Female","B"
13995,"19229",FALSE,"csp_7_7","TYPE2|1",61,"TYPMR4-4","edu.1.5","Male","B"
13997,"19231",FALSE,"csp_7_5","TYPE2|1",77,"TYPMR1-2","edu.1.2","Female","G"
13998,"19231",FALSE,"csp_4_3","TYPE1|1",29,"TYPMR4-1","edu.1.7","Male","G"
13999,"19234",FALSE,"csp_7_4","TYPE2|1",77,"TYPMR4-4","edu.1.9","Male","G"
14001,"19237",FALSE,"csp_6_2","TYPE1|2",61,"TYPMR2-0","edu.1.3","Male","G"
14004,"19246",FALSE,"csp_7_2","TYPE2|1",75,"TYPMR1-2","edu.1.5","Female","B"
14009,"19250",FALSE,"csp_8_5","TYPE2|4",50,"TYPMR4-2","edu.1.6","Female","B"
14011,"19254",FALSE,"csp_5_4","TYPE1|1",63,"TYPMR1-2","edu.1.7","Female","G"
14013,"19258",FALSE,"csp_8_5","TYPE2|5",53,"TYPMR3-1","edu.1","Male","B"
14015,"19263",FALSE,"csp_5_6","TYPE1|1",49,"TYPMR4-1","edu.3","Female","B"
14016,"19264",FALSE,"csp_2_3","TYPE1|1",40,"TYPMR4-1","edu.1.3","Male","G"
14017,"19269",FALSE,"csp_7_2","TYPE2|1",92,"TYPMR4-4","edu.1.1","Female","B"
14018,"19269",FALSE,"csp_4_6","TYPE1|1",36,"TYPMR4-1","edu.1.6","Female","G"
14020,"19272",FALSE,"csp_7_7","TYPE2|1",86,"TYPMR4-2","edu.1.2","Female","B"
14025,"19272",FALSE,"csp_5_3","TYPE1|1",29,"TYPMR1-2","edu.1.3","Female","G"
14027,"19272",FALSE,"csp_7_8","TYPE2|1",71,"TYPMR4-4","edu.1.3","Male","B"
14028,"19272",FALSE,"csp_4_7","TYPE1|1",38,"TYPMR4-1","edu.1.6","Male","G"
14029,"19272",FALSE,"csp_4_6","TYPE1|1",49,"TYPMR4-1","edu.1.7","Female","B"
14032,"19272",FALSE,"csp_2_3","TYPE1|1",50,"TYPMR4-1","edu.1.8","Male","G"
14034,"19272",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR1-1","edu.1.4","Male","B"
14035,"19272",FALSE,"csp_5_6","TYPE1|2",39,"TYPMR4-2","edu.1.3","Female","G"
14036,"19272",FALSE,"csp_8_5","TYPE2|5",26,"TYPMR4-2","edu.2","Female","G"
14039,"19274",FALSE,"csp_8_5","TYPE2|4",56,"TYPMR4-4","edu.1.3","Female","B"
14041,"19274",FALSE,"csp_5_6","TYPE1|1",59,"TYPMR1-2","edu.2","Female","G"
14042,"19274",FALSE,"csp_7_5","TYPE2|1",85,"TYPMR1-2","edu.2","Female","G"
14044,"19275",TRUE,"csp_8_4","TYPE2|2",23,"TYPMR1-1","edu.1.4","Male","B"
14045,"19275",FALSE,"csp_8_6","TYPE2|4",85,"TYPMR1-2","edu.1.7","Female","B"
14047,"19275",FALSE,"csp_6_4","TYPE1|1",41,"TYPMR4-1","edu.1.3","Male","G"
14049,"19275",FALSE,"csp_2_2","TYPE1|1",41,"TYPMR4-1","edu.1.6","Male","G"
14050,"19275",FALSE,"csp_7_8","TYPE2|1",73,"TYPMR4-4","edu.1.1","Male","B"
14051,"19275",FALSE,"csp_5_6","TYPE1|2",47,"TYPMR4-2","edu.1.4","Female","G"
14052,"19275",FALSE,"csp_7_8","TYPE2|1",69,"TYPMR1-1","edu.1.3","Male","B"
14057,"19276",FALSE,"csp_8_6","TYPE2|1",75,"TYPMR1-1","edu.2","Male","B"
14060,"19278",FALSE,"csp_4_3","TYPE1|1",60,"TYPMR4-1","edu.1.7","Female","B"
14062,"19278",FALSE,"csp_4_6","TYPE1|1",49,"TYPMR4-1","edu.1.7","Female","G"
14067,"19288",FALSE,"csp_7_8","TYPE2|1",79,"TYPMR3-2","edu.3","Female","G"
14072,"21003",FALSE,"csp_7_7","TYPE2|1",77,"TYPMR4-4","edu.2","Male","G"
14073,"21003",FALSE,"csp_7_8","TYPE2|1",86,"TYPMR4-3","edu.1.3","Male","B"
14075,"21005",FALSE,"csp_7_7","TYPE2|1",60,"TYPMR4-3","edu.1.3","Male","G"
14078,"21005",FALSE,"csp_7_1","TYPE2|1",78,"TYPMR4-4","edu.1.1","Female","B"
14079,"21005",FALSE,"csp_5_2","TYPE1|1",52,"TYPMR4-1","edu.1.6","Female","G"
14081,"21016",FALSE,"csp_6_8","TYPE1|1",44,"TYPMR4-1","edu.1.3","Male","G"
14082,"21016",FALSE,"csp_6_7","TYPE1|2",21,"TYPMR4-1","edu.1.5","Male","G"
14083,"21017",FALSE,"csp_5_6","TYPE1|1",40,"TYPMR4-1","edu.1.3","Female","G"
14084,"21021",FALSE,"csp_6_2","TYPE1|2",63,"TYPMR1-1","edu.2","Male","G"
14085,"21021",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR3-2","edu.1.2","Female","B"
14087,"21021",FALSE,"csp_8_5","TYPE2|5",59,"TYPMR4-3","edu.2","Male","G"
14089,"21021",FALSE,"csp_1_1","TYPE1|1",52,"TYPMR1-1","edu.1.3","Male","G"
14091,"21023",FALSE,"csp_2_1","TYPE1|1",53,"TYPMR4-1","edu.1.3","Male","G"
14093,"21026",FALSE,"csp_4_3","TYPE1|1",31,"TYPMR4-1","edu.1.7","Female","B"
14094,"21027",FALSE,"csp_7_2","TYPE2|1",77,"TYPMR4-4","edu.1.3","Male","G"
14095,"21027",FALSE,"csp_4_7","TYPE1|1",56,"TYPMR4-1","edu.1.3","Male","G"
14096,"21031",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR4-2","edu.1.2","Male","G"
14097,"21032",FALSE,"csp_7_5","TYPE2|1",87,"TYPMR4-4","edu.1.1","Male","G"
14098,"21032",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR4-4","edu.1.4","Male","B"
14099,"21038",FALSE,"csp_7_5","TYPE2|1",64,"TYPMR4-2","edu.1.7","Female","G"
14100,"21038",FALSE,"csp_7_4","TYPE2|1",73,"TYPMR1-1","edu.1.8","Male","B"
14102,"21038",FALSE,"csp_7_5","TYPE2|1",71,"TYPMR4-4","edu.1.4","Female","B"
14103,"21038",FALSE,"csp_6_2","TYPE1|1",54,"TYPMR4-2","edu.1.3","Male","G"
14104,"21038",FALSE,"csp_7_7","TYPE2|1",89,"TYPMR4-4","edu.1.1","Female","B"
14110,"21048",FALSE,"csp_4_8","TYPE1|1",43,"TYPMR4-1","edu.1.6","Male","G"
14111,"21048",FALSE,"csp_4_6","TYPE1|1",26,"TYPMR1-1","edu.1.6","Male","G"
14112,"21048",FALSE,"csp_7_8","TYPE2|1",66,"TYPMR2-0","edu.1.3","Male","G"
14113,"21054",FALSE,"csp_8_5","TYPE2|4",37,"TYPMR4-2","edu.1.7","Female","B"
14115,"21054",FALSE,"csp_7_8","TYPE2|1",94,"TYPMR1-2","edu.1.1","Female","G"
14118,"21054",FALSE,"csp_6_4","TYPE1|1",34,"TYPMR4-2","edu.3","Male","G"
14119,"21054",FALSE,"csp_4_8","TYPE1|1",58,"TYPMR4-1","edu.1.3","Male","B"
14120,"21054",FALSE,"csp_4_6","TYPE1|1",28,"TYPMR4-3","edu.1.6","Female","G"
14122,"21054",FALSE,"csp_6_4","TYPE1|1",32,"TYPMR1-1","edu.1.6","Male","G"
14123,"21054",FALSE,"csp_7_7","TYPE2|1",81,"TYPMR4-4","edu.1.1","Male","G"
14128,"21054",FALSE,"csp_4_7","TYPE1|1",52,"TYPMR4-1","edu.1.5","Male","G"
14129,"21054",FALSE,"csp_5_2","TYPE1|1",57,"TYPMR4-1","edu.1.4","Female","G"
14131,"21054",FALSE,"csp_4_3","TYPE1|1",61,"TYPMR1-2","edu.1.5","Female","G"
14132,"21054",FALSE,"csp_2_1","TYPE1|1",60,"TYPMR4-1","edu.1.3","Female","G"
14135,"21054",FALSE,"csp_5_6","TYPE1|1",53,"TYPMR1-2","edu.1.5","Female","G"
14137,"21054",FALSE,"csp_8_5","TYPE2|4",51,"TYPMR2-0","edu.1.3","Female","B"
14138,"21054",FALSE,"csp_8_6","TYPE2|5",60,"TYPMR4-4","edu.3","Female","G"
14139,"21054",FALSE,"csp_5_2","TYPE1|1",53,"TYPMR4-1","edu.1.3","Male","G"
14140,"21054",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR2-0","edu.1.4","Male","B"
14142,"21054",FALSE,"csp_7_8","TYPE2|1",67,"TYPMR4-4","edu.1.3","Female","G"
14143,"21056",FALSE,"csp_6_2","TYPE1|2",23,"TYPMR1-1","edu.1.5","Male","G"
14144,"21057",TRUE,"csp_8_4","TYPE2|2",24,"TYPMR1-2","edu.1.7","Female","G"
14146,"21070",FALSE,"csp_4_6","TYPE1|1",55,"TYPMR4-1","edu.1.3","Male","G"
14149,"21080",FALSE,"csp_1_1","TYPE1|1",43,"TYPMR4-1","edu.1.6","Male","G"
14151,"21086",FALSE,"csp_7_7","TYPE2|1",62,"TYPMR4-2","edu.1.3","Female","G"
14155,"21103",FALSE,"csp_7_8","TYPE2|1",69,"TYPMR4-4","edu.1","Male","G"
14158,"21103",FALSE,"csp_3_7","TYPE1|1",43,"TYPMR3-2","edu.1.6","Male","G"
14159,"21103",FALSE,"csp_6_5","TYPE1|1",55,"TYPMR4-3","edu.1.1","Female","G"
14161,"21105",FALSE,"csp_8_5","TYPE2|5",43,"TYPMR4-1","edu.1","Male","G"
14162,"21106",FALSE,"csp_5_4","TYPE1|1",34,"TYPMR4-1","edu.1.6","Female","G"
14164,"21106",FALSE,"csp_5_4","TYPE1|1",54,"TYPMR4-1","edu.1.4","Female","G"
14170,"21115",FALSE,"csp_4_7","TYPE1|1",42,"TYPMR4-1","edu.1.6","Female","G"
14171,"21115",FALSE,"csp_7_2","TYPE2|1",78,"TYPMR1-2","edu.1.3","Female","G"
14173,"21125",FALSE,"csp_7_8","TYPE2|1",57,"TYPMR4-3","edu.1.3","Male","G"
14175,"21131",FALSE,"csp_7_5","TYPE2|1",76,"TYPMR4-4","edu.1.7","Female","G"
14180,"21146",FALSE,"csp_4_7","TYPE1|1",44,"TYPMR4-1","edu.1.7","Female","G"
14181,"21147",FALSE,"csp_5_6","TYPE1|1",24,"TYPMR4-1","edu.1.6","Female","B"
14182,"21154",FALSE,"csp_5_6","TYPE1|1",52,"TYPMR4-1","edu.1.3","Female","G"
14184,"21154",FALSE,"csp_6_3","TYPE1|1",27,"TYPMR1-1","edu.1.3","Male","G"
14185,"21154",FALSE,"csp_7_5","TYPE2|1",81,"TYPMR4-4","edu.1.2","Female","B"
14187,"21154",FALSE,"csp_7_8","TYPE2|1",94,"TYPMR1-1","edu.2","Male","B"
14188,"21154",FALSE,"csp_2_2","TYPE1|1",37,"TYPMR4-1","edu.3","Male","G"
14190,"21154",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR3-2","edu.3","Female","B"
14191,"21158",FALSE,"csp_5_6","TYPE1|1",45,"TYPMR4-1","edu.1.6","Female","G"
14195,"21166",FALSE,"csp_5_5","TYPE1|1",60,"TYPMR1-2","edu.1.1","Female","G"
14196,"21166",FALSE,"csp_6_3","TYPE1|1",29,"TYPMR4-1","edu.1.5","Male","B"
14197,"21166",FALSE,"csp_7_7","TYPE2|1",83,"TYPMR1-2","edu.1.1","Female","G"
14198,"21166",FALSE,"csp_2_1","TYPE1|1",42,"TYPMR3-1","edu.1.5","Male","G"
14200,"21166",FALSE,"csp_5_3","TYPE1|1",37,"TYPMR4-1","edu.1.6","Male","G"
14201,"21166",FALSE,"csp_6_2","TYPE1|1",22,"TYPMR3-2","edu.1.4","Male","G"
14202,"21166",FALSE,"csp_3_5","TYPE1|1",38,"TYPMR1-1","edu.1.5","Male","G"
14204,"21166",TRUE,"csp_8_4","TYPE2|2",24,"TYPMR2-0","edu.1.4","Female","B"
14206,"21166",FALSE,"csp_6_4","TYPE1|1",30,"TYPMR4-1","edu.1.6","Male","G"
14207,"21166",TRUE,"csp_6_3","TYPE1|1",21,"TYPMR3-1","edu.1.2","Male","B"
14211,"21166",FALSE,"csp_7_8","TYPE2|1",85,"TYPMR1-1","edu.1.1","Male","B"
14212,"21166",FALSE,"csp_4_3","TYPE1|1",38,"TYPMR4-1","edu.1.5","Female","G"
14213,"21166",FALSE,"csp_2_1","TYPE1|1",56,"TYPMR4-1","edu.1.3","Male","G"
