"Id","Club"
26966,"fede.102"
26969,"fede.103"
26970,"fede.102"
26971,"fede.105"
26972,"fede.102"
26973,"fede.107"
26975,"fede.122"
26983,"fede.122"
26990,"fede.101"
26992,"fede.107"
26995,"fede.102"
27016,"fede.125"
27029,"fede.242"
27062,"fede.114"
27067,"fede.102"
27070,"fede.102"
27071,"fede.102"
27072,"fede.102"
27073,"fede.102"
27075,"fede.102"
27076,"fede.102"
27079,"fede.102"
27087,"fede.106"
27088,"fede.102"
27092,"fede.102"
27093,"fede.102"
27094,"fede.102"
27097,"fede.102"
27098,"fede.102"
27099,"fede.112"
27100,"fede.102"
27108,"fede.102"
27109,"fede.118"
27110,"fede.102"
27112,"fede.102"
27113,"fede.102"
27114,"fede.102"
27115,"fede.118"
27119,"fede.102"
27120,"fede.102"
27125,"fede.108"
27126,"fede.102"
27127,"fede.108"
27130,"fede.112"
27131,"fede.102"
27139,"fede.113"
27140,"fede.108"
27144,"fede.118"
27146,"fede.102"
27152,"fede.102"
27154,"fede.112"
27155,"fede.106"
27156,"fede.113"
27158,"fede.102"
27159,"fede.102"
27160,"fede.118"
27161,"fede.118"
27163,"fede.113"
27165,"fede.102"
27171,"fede.102"
27172,"fede.102"
27173,"fede.102"
27182,"fede.132"
27194,"fede.111"
27195,"fede.111"
27198,"fede.242"
27200,"fede.402"
27201,"fede.115"
27203,"fede.123"
27207,"fede.233"
27211,"fede.242"
27223,"fede.123"
27224,"fede.245"
27234,"fede.105"
27243,"fede.111"
27266,"fede.103"
27267,"fede.118"
27276,"fede.103"
27277,"fede.107"
27286,"fede.402"
27303,"fede.132"
27332,"fede.601"
27340,"fede.111"
27367,"fede.202"
27368,"fede.133"
27373,"fede.101"
27384,"fede.111"
27389,"fede.128"
27431,"fede.107"
27432,"fede.102"
27437,"fede.107"
27438,"fede.102"
27439,"fede.107"
27440,"fede.107"
27442,"fede.107"
27445,"fede.101"
27447,"fede.107"
27448,"fede.118"
27450,"fede.102"
27451,"fede.109"
27452,"fede.107"
27453,"fede.109"
27454,"fede.102"
27455,"fede.109"
27457,"fede.102"
27464,"fede.107"
27465,"fede.102"
27467,"fede.102"
27468,"fede.101"
27471,"fede.102"
27475,"fede.101"
27478,"fede.102"
27479,"fede.102"
27481,"fede.102"
27494,"fede.102"
27522,"fede.413"
27575,"fede.109"
27580,"fede.413"
27589,"fede.205"
27592,"fede.402"
27596,"fede.121"
27598,"fede.420"
27602,"fede.113"
27606,"fede.109"
27609,"fede.103"
27615,"fede.102"
27618,"fede.102"
27619,"fede.105"
27620,"fede.108"
27621,"fede.105"
27622,"fede.107"
27624,"fede.102"
27625,"fede.101"
27630,"fede.108"
27632,"fede.102"
27633,"fede.105"
27634,"fede.101"
27639,"fede.102"
27642,"fede.102"
27643,"fede.102"
27644,"fede.105"
27645,"fede.105"
27648,"fede.108"
27652,"fede.107"
27655,"fede.102"
27657,"fede.107"
27658,"fede.102"
27659,"fede.102"
27660,"fede.107"
27662,"fede.102"
27663,"fede.102"
27668,"fede.108"
27669,"fede.105"
27670,"fede.101"
27672,"fede.105"
27673,"fede.107"
27674,"fede.105"
27677,"fede.107"
27679,"fede.107"
27681,"fede.102"
27684,"fede.108"
27685,"fede.107"
27686,"fede.107"
27687,"fede.111"
27688,"fede.101"
27715,"fede.115"
27717,"fede.101"
27718,"fede.106"
27719,"fede.102"
27720,"fede.106"
27721,"fede.103"
27722,"fede.106"
27727,"fede.106"
27729,"fede.102"
27731,"fede.114"
27732,"fede.114"
27738,"fede.107"
27741,"fede.107"
27742,"fede.114"
27746,"fede.106"
27747,"fede.103"
27748,"fede.102"
27749,"fede.101"
27750,"fede.107"
27755,"fede.106"
27756,"fede.106"
27759,"fede.107"
27762,"fede.101"
27765,"fede.106"
27774,"fede.111"
27790,"fede.133"
27809,"fede.115"
27823,"fede.109"
27824,"fede.107"
27825,"fede.102"
27826,"fede.102"
27827,"fede.102"
27828,"fede.107"
27829,"fede.110"
27834,"fede.102"
27836,"fede.109"
27838,"fede.107"
27839,"fede.116"
27842,"fede.101"
27843,"fede.109"
27848,"fede.106"
27849,"fede.116"
27850,"fede.101"
27853,"fede.106"
27857,"fede.116"
27858,"fede.106"
27859,"fede.106"
27861,"fede.106"
27866,"fede.107"
27867,"fede.116"
27870,"fede.116"
27873,"fede.106"
27896,"fede.124"
27897,"fede.102"
27899,"fede.109"
27901,"fede.107"
27902,"fede.401"
27908,"fede.108"
27909,"fede.102"
27911,"fede.103"
27913,"fede.107"
27914,"fede.109"
27915,"fede.109"
27916,"fede.103"
27918,"fede.102"
27920,"fede.102"
27921,"fede.103"
27923,"fede.102"
27926,"fede.103"
27930,"fede.117"
27933,"fede.103"
27934,"fede.102"
27935,"fede.102"
27938,"fede.102"
27942,"fede.107"
27943,"fede.102"
27955,"fede.111"
28012,"fede.127"
28014,"fede.102"
28015,"fede.103"
28017,"fede.118"
28022,"fede.113"
28024,"fede.102"
28026,"fede.109"
28028,"fede.102"
28032,"fede.106"
28034,"fede.118"
28036,"fede.106"
28038,"fede.109"
28039,"fede.110"
28041,"fede.102"
28043,"fede.106"
28045,"fede.109"
28049,"fede.106"
28050,"fede.106"
28055,"fede.102"
28056,"fede.106"
28057,"fede.102"
28060,"fede.110"
28062,"fede.110"
28064,"fede.106"
28068,"fede.118"
28069,"fede.110"
28074,"fede.113"
28075,"fede.106"
28076,"fede.118"
28080,"fede.106"
28082,"fede.103"
28083,"fede.106"
28084,"fede.102"
28085,"fede.113"
28087,"fede.102"
28091,"fede.106"
28093,"fede.113"
28094,"fede.106"
28096,"fede.118"
28104,"fede.103"
28109,"fede.106"
28110,"fede.113"
28111,"fede.110"
28112,"fede.113"
28116,"fede.106"
28117,"fede.113"
28118,"fede.110"
28119,"fede.106"
28121,"fede.106"
28122,"fede.103"
28125,"fede.108"
28128,"fede.102"
28129,"fede.113"
28138,"fede.402"
28150,"fede.401"
28183,"fede.101"
28184,"fede.221"
28185,"fede.221"
28186,"fede.221"
28187,"fede.101"
28189,"fede.102"
28193,"fede.102"
28194,"fede.109"
28196,"fede.102"
28198,"fede.101"
28200,"fede.102"
28202,"fede.103"
28203,"fede.111"
28205,"fede.102"
28208,"fede.109"
28209,"fede.102"
28213,"fede.221"
28214,"fede.221"
28215,"fede.103"
28216,"fede.106"
28239,"fede.243"
28245,"fede.242"
28259,"fede.123"
28262,"fede.123"
28267,"fede.108"
28277,"fede.133"
28284,"fede.402"
28297,"fede.221"
28339,"fede.115"
28340,"fede.242"
28343,"fede.122"
28348,"fede.106"
28351,"fede.102"
28352,"fede.106"
28354,"fede.109"
28357,"fede.101"
28358,"fede.122"
28365,"fede.108"
28366,"fede.108"
28368,"fede.108"
28370,"fede.109"
28372,"fede.101"
28374,"fede.109"
28378,"fede.102"
28419,"fede.111"
28420,"fede.206"
28430,"fede.402"
28436,"fede.101"
28438,"fede.111"
28439,"fede.103"
28440,"fede.101"
28449,"fede.101"
28451,"fede.242"
28463,"fede.101"
28466,"fede.112"
28467,"fede.101"
28468,"fede.111"
28471,"fede.101"
28473,"fede.112"
28476,"fede.112"
28477,"fede.101"
28478,"fede.112"
28480,"fede.112"
28484,"fede.111"
28486,"fede.101"
28487,"fede.112"
28489,"fede.109"
28521,"fede.102"
28523,"fede.106"
28524,"fede.101"
28528,"fede.101"
28532,"fede.106"
28539,"fede.101"
28545,"fede.101"
28546,"fede.102"
28548,"fede.102"
28550,"fede.106"
28551,"fede.115"
28552,"fede.101"
28555,"fede.102"
28559,"fede.106"
28578,"fede.117"
28590,"fede.115"
28595,"fede.102"
28603,"fede.106"
28607,"fede.106"
28608,"fede.116"
28611,"fede.105"
28614,"fede.106"
28616,"fede.107"
28617,"fede.107"
28621,"fede.107"
28622,"fede.123"
28625,"fede.116"
28627,"fede.106"
28630,"fede.105"
28631,"fede.109"
28632,"fede.111"
28634,"fede.106"
28635,"fede.109"
28636,"fede.228"
28638,"fede.109"
28639,"fede.103"
28641,"fede.111"
28643,"fede.109"
28649,"fede.103"
28650,"fede.242"
28651,"fede.132"
28656,"fede.402"
28661,"fede.121"
28675,"fede.111"
28695,"fede.106"
28696,"fede.106"
28697,"fede.107"
28698,"fede.108"
28700,"fede.114"
28701,"fede.108"
28703,"fede.114"
28704,"fede.112"
28707,"fede.103"
28709,"fede.112"
28713,"fede.112"
28714,"fede.114"
28718,"fede.214"
28719,"fede.106"
28723,"fede.222"
28724,"fede.108"
28725,"fede.214"
28726,"fede.214"
28728,"fede.222"
28731,"fede.107"
28732,"fede.114"
28733,"fede.209"
28736,"fede.112"
28738,"fede.108"
28739,"fede.106"
28741,"fede.209"
28742,"fede.103"
28743,"fede.106"
28745,"fede.103"
28746,"fede.112"
28748,"fede.112"
28750,"fede.107"
28752,"fede.107"
28756,"fede.222"
28757,"fede.209"
28759,"fede.214"
28762,"fede.108"
28763,"fede.108"
28764,"fede.209"
28765,"fede.222"
28770,"fede.214"
28772,"fede.222"
28773,"fede.106"
28775,"fede.106"
28777,"fede.112"
28778,"fede.106"
28780,"fede.209"
28781,"fede.103"
28782,"fede.112"
28783,"fede.114"
28786,"fede.108"
28787,"fede.114"
28790,"fede.106"
28791,"fede.108"
28792,"fede.222"
28793,"fede.214"
28794,"fede.214"
28797,"fede.222"
28798,"fede.214"
28800,"fede.201"
28802,"fede.108"
28805,"fede.214"
28806,"fede.114"
28811,"fede.209"
28812,"fede.108"
28814,"fede.214"
28815,"fede.222"
28818,"fede.214"
28819,"fede.209"
28821,"fede.114"
28826,"fede.106"
28828,"fede.112"
28830,"fede.106"
28832,"fede.106"
28835,"fede.107"
28836,"fede.209"
28837,"fede.108"
28838,"fede.108"
28839,"fede.214"
28840,"fede.107"
28841,"fede.103"
28842,"fede.108"
28843,"fede.114"
28844,"fede.112"
28849,"fede.107"
28859,"fede.103"
28862,"fede.106"
28863,"fede.112"
28865,"fede.114"
28868,"fede.222"
28870,"fede.201"
28873,"fede.201"
28874,"fede.222"
28877,"fede.108"
28880,"fede.214"
28881,"fede.209"
28882,"fede.112"
28884,"fede.209"
28886,"fede.107"
28887,"fede.103"
28888,"fede.201"
28889,"fede.114"
28891,"fede.103"
28893,"fede.108"
28895,"fede.214"
28896,"fede.114"
28897,"fede.222"
28900,"fede.106"
28901,"fede.106"
28902,"fede.103"
28903,"fede.107"
28906,"fede.108"
28910,"fede.112"
28911,"fede.106"
28913,"fede.107"
28914,"fede.209"
28917,"fede.112"
28918,"fede.222"
28920,"fede.103"
28922,"fede.222"
28923,"fede.107"
28925,"fede.209"
28927,"fede.114"
28928,"fede.106"
28932,"fede.114"
28935,"fede.108"
28939,"fede.114"
28942,"fede.107"
28946,"fede.112"
28950,"fede.209"
28955,"fede.214"
28957,"fede.106"
28958,"fede.114"
28959,"fede.106"
28960,"fede.201"
28962,"fede.114"
28964,"fede.201"
28965,"fede.103"
28966,"fede.108"
28967,"fede.214"
28968,"fede.114"
28969,"fede.103"
28970,"fede.214"
28974,"fede.222"
28975,"fede.106"
28976,"fede.222"
28977,"fede.108"
28978,"fede.214"
28980,"fede.114"
28982,"fede.108"
28985,"fede.214"
28986,"fede.222"
28988,"fede.108"
28990,"fede.214"
28992,"fede.108"
28994,"fede.108"
29003,"fede.114"
29004,"fede.114"
29010,"fede.107"
29011,"fede.108"
29013,"fede.114"
29014,"fede.114"
29018,"fede.114"
29019,"fede.201"
29020,"fede.103"
29021,"fede.106"
29023,"fede.114"
29024,"fede.106"
29028,"fede.107"
29029,"fede.103"
29030,"fede.106"
29032,"fede.114"
29033,"fede.222"
29036,"fede.106"
29037,"fede.107"
29038,"fede.103"
29039,"fede.114"
29041,"fede.112"
29043,"fede.114"
29044,"fede.112"
29045,"fede.214"
29046,"fede.108"
29047,"fede.114"
29050,"fede.108"
29052,"fede.108"
29054,"fede.107"
29057,"fede.103"
29059,"fede.222"
29064,"fede.114"
29065,"fede.214"
29066,"fede.112"
29067,"fede.112"
29070,"fede.107"
29071,"fede.114"
29073,"fede.107"
29074,"fede.108"
29075,"fede.108"
29078,"fede.214"
29082,"fede.108"
29083,"fede.214"
29084,"fede.108"
29086,"fede.103"
29090,"fede.114"
29091,"fede.108"
29092,"fede.114"
29095,"fede.103"
29097,"fede.222"
29101,"fede.114"
29104,"fede.107"
29106,"fede.214"
29107,"fede.112"
29113,"fede.201"
29120,"fede.222"
29121,"fede.222"
29124,"fede.214"
29131,"fede.401"
29181,"fede.404"
29183,"fede.107"
29184,"fede.102"
29187,"fede.404"
29191,"fede.221"
29260,"fede.204"
29286,"fede.221"
29289,"fede.128"
29305,"fede.215"
29311,"fede.402"
29320,"fede.402"
29324,"fede.133"
29334,"fede.204"
29339,"fede.245"
29353,"fede.111"
29358,"fede.107"
29360,"fede.107"
29362,"fede.107"
29368,"fede.102"
29373,"fede.132"
29378,"fede.129"
29401,"fede.101"
29408,"fede.119"
29411,"fede.125"
29412,"fede.117"
29420,"fede.123"
29423,"fede.111"
29453,"fede.133"
29459,"fede.413"
29471,"fede.117"
29487,"fede.105"
29488,"fede.107"
29490,"fede.122"
29491,"fede.107"
29492,"fede.108"
29493,"fede.108"
29494,"fede.105"
29495,"fede.107"
29498,"fede.107"
29500,"fede.124"
29503,"fede.105"
29505,"fede.108"
29506,"fede.111"
29507,"fede.124"
29508,"fede.107"
29509,"fede.111"
29511,"fede.108"
29512,"fede.107"
29513,"fede.124"
29514,"fede.110"
29518,"fede.124"
29519,"fede.105"
29520,"fede.111"
29521,"fede.105"
29522,"fede.124"
29526,"fede.105"
29528,"fede.107"
29530,"fede.107"
29534,"fede.105"
29535,"fede.108"
29536,"fede.105"
29538,"fede.111"
29540,"fede.111"
29544,"fede.108"
29545,"fede.105"
29547,"fede.111"
29548,"fede.107"
29549,"fede.105"
29550,"fede.107"
29551,"fede.107"
29553,"fede.105"
29554,"fede.108"
29556,"fede.108"
29559,"fede.105"
29573,"fede.123"
29585,"fede.249"
29586,"fede.101"
29599,"fede.410"
29604,"fede.111"
29609,"fede.211"
29613,"fede.242"
29620,"fede.101"
29628,"fede.111"
29641,"fede.132"
29648,"fede.245"
29653,"fede.107"
29656,"fede.108"
29682,"fede.108"
29684,"fede.115"
29721,"fede.111"
29722,"fede.132"
29729,"fede.103"
29741,"fede.111"
29746,"fede.132"
29766,"fede.102"
29769,"fede.111"
29770,"fede.124"
29773,"fede.111"
29776,"fede.111"
29777,"fede.102"
29781,"fede.134"
29794,"fede.117"
29802,"fede.123"
29807,"fede.111"
29816,"fede.101"
29826,"fede.402"
29831,"fede.404"
29835,"fede.105"
29842,"fede.103"
29847,"fede.110"
29852,"fede.103"
29855,"fede.604"
29860,"fede.102"
29861,"fede.113"
29863,"fede.113"
29865,"fede.102"
29867,"fede.113"
29870,"fede.103"
29871,"fede.108"
29877,"fede.113"
29890,"fede.112"
29891,"fede.112"
29892,"fede.102"
29893,"fede.210"
29894,"fede.110"
29895,"fede.114"
29897,"fede.110"
29899,"fede.108"
29900,"fede.106"
29904,"fede.107"
29905,"fede.110"
29907,"fede.112"
29909,"fede.114"
29912,"fede.108"
29921,"fede.413"
29927,"fede.601"
29941,"fede.214"
29959,"fede.125"
29967,"fede.132"
29982,"fede.101"
29984,"fede.126"
29991,"fede.110"
29994,"fede.111"
29999,"fede.108"
30002,"fede.110"
30003,"fede.106"
30008,"fede.129"
30011,"fede.103"
30015,"fede.242"
30022,"fede.205"
30047,"fede.129"
30048,"fede.129"
30056,"fede.132"
30059,"fede.101"
30064,"fede.101"
30066,"fede.103"
30067,"fede.101"
30092,"fede.123"
30106,"fede.126"
30124,"fede.107"
30125,"fede.108"
30129,"fede.101"
30130,"fede.126"
30131,"fede.113"
30135,"fede.119"
30136,"fede.101"
30141,"fede.115"
30142,"fede.108"
30143,"fede.113"
30144,"fede.113"
30146,"fede.101"
30148,"fede.113"
30150,"fede.115"
30155,"fede.113"
30167,"fede.105"
30174,"fede.109"
30183,"fede.601"
30189,"fede.242"
30206,"fede.117"
30208,"fede.126"
30243,"fede.123"
30258,"fede.123"
30261,"fede.256"
30286,"fede.111"
30294,"fede.212"
30297,"fede.218"
30305,"fede.111"
30318,"fede.135"
30346,"fede.413"
30347,"fede.413"
30368,"fede.108"
30370,"fede.111"
30379,"fede.242"
30385,"fede.105"
30387,"fede.111"
30396,"fede.242"
30400,"fede.111"
30404,"fede.109"
30408,"fede.123"
30409,"fede.129"
30423,"fede.111"
30426,"fede.123"
30441,"fede.245"
30450,"fede.134"
30472,"fede.106"
30475,"fede.106"
30478,"fede.242"
30479,"fede.118"
30482,"fede.121"
30484,"fede.121"
30489,"fede.133"
30506,"fede.601"
30531,"fede.115"
30545,"fede.202"
30552,"fede.402"
30559,"fede.105"
30565,"fede.256"
30584,"fede.111"
30602,"fede.101"
30604,"fede.403"
30605,"fede.204"
30607,"fede.112"
30609,"fede.137"
30610,"fede.214"
30612,"fede.121"
30614,"fede.112"
30616,"fede.214"
30617,"fede.106"
30623,"fede.106"
30624,"fede.108"
30627,"fede.121"
30633,"fede.112"
30635,"fede.204"
30636,"fede.121"
30637,"fede.204"
30638,"fede.111"
30641,"fede.204"
30642,"fede.204"
30643,"fede.108"
30645,"fede.106"
30646,"fede.112"
30647,"fede.121"
30648,"fede.107"
30649,"fede.214"
30650,"fede.112"
30652,"fede.214"
30653,"fede.111"
30654,"fede.121"
30655,"fede.112"
30656,"fede.121"
30657,"fede.108"
30658,"fede.121"
30659,"fede.111"
30660,"fede.214"
30661,"fede.112"
30662,"fede.214"
30664,"fede.108"
30665,"fede.106"
30666,"fede.106"
30667,"fede.204"
30668,"fede.112"
30669,"fede.201"
30670,"fede.107"
30673,"fede.108"
30676,"fede.112"
30677,"fede.108"
30678,"fede.201"
30680,"fede.204"
30681,"fede.108"
30682,"fede.214"
30683,"fede.108"
30684,"fede.111"
30685,"fede.108"
30686,"fede.107"
30688,"fede.112"
30689,"fede.121"
30690,"fede.121"
30691,"fede.112"
30692,"fede.108"
30694,"fede.121"
30695,"fede.107"
30696,"fede.106"
30700,"fede.121"
30701,"fede.112"
30702,"fede.112"
30703,"fede.112"
30704,"fede.121"
30705,"fede.112"
30708,"fede.108"
30709,"fede.108"
30711,"fede.108"
30718,"fede.204"
30719,"fede.106"
30721,"fede.201"
30724,"fede.111"
30726,"fede.108"
30727,"fede.112"
30731,"fede.106"
30734,"fede.121"
30735,"fede.214"
30736,"fede.112"
30743,"fede.112"
30746,"fede.111"
30747,"fede.121"
30748,"fede.108"
30749,"fede.214"
30750,"fede.201"
30753,"fede.106"
30754,"fede.121"
30756,"fede.112"
30757,"fede.108"
30759,"fede.112"
30761,"fede.204"
30763,"fede.201"
30765,"fede.106"
30766,"fede.121"
30770,"fede.214"
30771,"fede.137"
30773,"fede.111"
30774,"fede.106"
30777,"fede.204"
30779,"fede.204"
30780,"fede.108"
30781,"fede.106"
30784,"fede.108"
30785,"fede.108"
30786,"fede.112"
30788,"fede.214"
30789,"fede.214"
30790,"fede.214"
30796,"fede.108"
30799,"fede.112"
30801,"fede.204"
30802,"fede.112"
30803,"fede.106"
30809,"fede.108"
30812,"fede.108"
30814,"fede.106"
30815,"fede.201"
30818,"fede.108"
30819,"fede.214"
30820,"fede.204"
30822,"fede.201"
30828,"fede.137"
30830,"fede.108"
30840,"fede.108"
30848,"fede.121"
30849,"fede.106"
30853,"fede.107"
30854,"fede.111"
30855,"fede.214"
30857,"fede.108"
30858,"fede.107"
30861,"fede.106"
30863,"fede.121"
30864,"fede.214"
30865,"fede.108"
30868,"fede.108"
30870,"fede.112"
30871,"fede.111"
30872,"fede.112"
30873,"fede.112"
30874,"fede.112"
30876,"fede.108"
30879,"fede.201"
30880,"fede.121"
30884,"fede.106"
30885,"fede.121"
30887,"fede.106"
30888,"fede.201"
30892,"fede.106"
30894,"fede.112"
30895,"fede.111"
30896,"fede.108"
30897,"fede.121"
30898,"fede.106"
30901,"fede.111"
30902,"fede.108"
30905,"fede.106"
30907,"fede.112"
30910,"fede.106"
30911,"fede.106"
30912,"fede.107"
30913,"fede.112"
30914,"fede.108"
30916,"fede.204"
30917,"fede.214"
30919,"fede.112"
30920,"fede.106"
30923,"fede.204"
30924,"fede.106"
30925,"fede.121"
30947,"fede.103"
30964,"fede.111"
30970,"fede.218"
30984,"fede.109"
31014,"fede.111"
31023,"fede.111"
31026,"fede.111"
31037,"fede.109"
31064,"fede.218"
31066,"fede.102"
31069,"fede.102"
31070,"fede.110"
31071,"fede.106"
31072,"fede.106"
31074,"fede.101"
31075,"fede.102"
31076,"fede.102"
31081,"fede.102"
31082,"fede.132"
31086,"fede.102"
31098,"fede.116"
31099,"fede.110"
31100,"fede.137"
31102,"fede.116"
31105,"fede.108"
31107,"fede.106"
31108,"fede.112"
31109,"fede.102"
31110,"fede.116"
31113,"fede.137"
31115,"fede.108"
31116,"fede.116"
31118,"fede.116"
31122,"fede.110"
31125,"fede.112"
31129,"fede.116"
31132,"fede.116"
31136,"fede.116"
31142,"fede.108"
31143,"fede.112"
31145,"fede.101"
31146,"fede.108"
31149,"fede.108"
31155,"fede.137"
31156,"fede.108"
31158,"fede.106"
31160,"fede.108"
31161,"fede.112"
31164,"fede.108"
31165,"fede.116"
31169,"fede.116"
31225,"fede.404"
31227,"fede.245"
31228,"fede.126"
31229,"fede.101"
31235,"fede.111"
31240,"fede.106"
31242,"fede.407"
31266,"fede.202"
31281,"fede.109"
31293,"fede.123"
31302,"fede.125"
31314,"fede.108"
31321,"fede.404"
31327,"fede.122"
31329,"fede.103"
31331,"fede.115"
31340,"fede.101"
31343,"fede.110"
31345,"fede.101"
31346,"fede.110"
31351,"fede.110"
31354,"fede.135"
31359,"fede.110"
31360,"fede.135"
31364,"fede.110"
31366,"fede.111"
31368,"fede.135"
31369,"fede.108"
31371,"fede.110"
31390,"fede.117"
31391,"fede.109"
31409,"fede.125"
31414,"fede.111"
31418,"fede.114"
31423,"fede.111"
31428,"fede.103"
31429,"fede.124"
31437,"fede.132"
31443,"fede.119"
31444,"fede.113"
31445,"fede.119"
31446,"fede.110"
31449,"fede.129"
31450,"fede.103"
31452,"fede.107"
31456,"fede.113"
31457,"fede.107"
31458,"fede.103"
31459,"fede.129"
31461,"fede.108"
31462,"fede.113"
31463,"fede.107"
31464,"fede.107"
31465,"fede.106"
31466,"fede.119"
31467,"fede.106"
31468,"fede.113"
31470,"fede.107"
31471,"fede.113"
31475,"fede.129"
31479,"fede.113"
31482,"fede.113"
31484,"fede.107"
31485,"fede.107"
31486,"fede.107"
31488,"fede.107"
31489,"fede.113"
31490,"fede.113"
31491,"fede.129"
31493,"fede.107"
31494,"fede.113"
31496,"fede.103"
31500,"fede.107"
31501,"fede.107"
31502,"fede.107"
31504,"fede.103"
31505,"fede.103"
31506,"fede.113"
31511,"fede.107"
31512,"fede.106"
31513,"fede.106"
31516,"fede.101"
31521,"fede.109"
31525,"fede.133"
31537,"fede.111"
31542,"fede.111"
31556,"fede.105"
31563,"fede.103"
31564,"fede.110"
31565,"fede.114"
31569,"fede.103"
31571,"fede.114"
31572,"fede.413"
31616,"fede.111"
31628,"fede.111"
31646,"fede.124"
31650,"fede.266"
31653,"fede.124"
31658,"fede.133"
31673,"fede.109"
31674,"fede.111"
31690,"fede.123"
31698,"fede.206"
31716,"fede.403"
31732,"fede.109"
31738,"fede.125"
31740,"fede.125"
31741,"fede.109"
31742,"fede.107"
31745,"fede.116"
31746,"fede.109"
31748,"fede.106"
31749,"fede.111"
31753,"fede.125"
31766,"fede.117"
31782,"fede.103"
31783,"fede.132"
31803,"fede.111"
31806,"fede.233"
31836,"fede.105"
31837,"fede.109"
31842,"fede.107"
31844,"fede.105"
31845,"fede.105"
31854,"fede.413"
31885,"fede.206"
31891,"fede.111"
31893,"fede.420"
31899,"fede.108"
31909,"fede.402"
31912,"fede.117"
31918,"fede.123"
31930,"fede.242"
31940,"fede.245"
31956,"fede.108"
31957,"fede.103"
31960,"fede.117"
31962,"fede.108"
31965,"fede.111"
31966,"fede.113"
31974,"fede.107"
31983,"fede.109"
31984,"fede.109"
31986,"fede.107"
31987,"fede.122"
31988,"fede.101"
31993,"fede.101"
31995,"fede.107"
31996,"fede.101"
31997,"fede.112"
31998,"fede.122"
32001,"fede.107"
32009,"fede.109"
32010,"fede.107"
32011,"fede.128"
32012,"fede.126"
32014,"fede.128"
32015,"fede.107"
32016,"fede.101"
32017,"fede.107"
32018,"fede.109"
32020,"fede.122"
32022,"fede.107"
32023,"fede.112"
32025,"fede.107"
32027,"fede.107"
32030,"fede.102"
32033,"fede.107"
32036,"fede.107"
32037,"fede.109"
32038,"fede.107"
32039,"fede.102"
32041,"fede.107"
32042,"fede.102"
32043,"fede.109"
32044,"fede.122"
32045,"fede.128"
32047,"fede.126"
32050,"fede.107"
32064,"fede.111"
32084,"fede.111"
32094,"fede.117"
